run_id,run_label,frame_index,measured,elapsed_measurement_s,capture_time_ms,detector_time_ms,landmarks_time_ms,control_time_ms,serial_time_ms,display_time_ms,inference_time_ms,pipeline_time_ms,total_frame_time_ms,fps,hand_detected,landmarks_found,hands_found,pose_sent,chosen_score,palm_y,wrist_phase,wrist_transition,candidate_elbow,candidate_wrist_rotation,current_elbow,current_wrist_rotation,ack,cpu_percent
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,63,1,2.131297,35.939583,13.924026,8.572771,8.934456,0.177167,4.696792,22.496797,67.548003,63.718024,15.694146,1,1,1,1,0.685455,141.848761,BOTTOM_ROTATED,,93,0,80,0,OK,5.8
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,64,1,2.201586,39.721154,15.394673,9.141845,10.065066,0.000000,4.680070,24.536518,74.322738,69.877093,14.310841,1,1,1,0,0.639758,137.361461,BOTTOM_ROTATED,,94,0,80,0,,5.5
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,65,1,2.257491,33.510900,16.376710,0.000000,0.045000,0.000000,5.510681,16.376710,49.932610,55.457642,18.031780,0,0,0,0,0.000000,,BOTTOM_ROTATED,,80,0,80,0,,5.4
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,66,1,2.331260,45.716891,11.852564,9.381011,9.868214,0.217370,5.632903,21.233575,77.036050,73.327757,13.637401,1,1,1,1,0.715920,118.674660,BOTTOM_ROTATED,,95,0,82,0,OK,4.3
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,67,1,2.404324,39.844247,17.651949,9.368437,9.917603,0.000000,5.206274,27.020386,76.782236,72.636406,13.767201,1,1,1,0,0.718966,115.306269,BOTTOM_ROTATED,,96,0,82,0,,9.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,68,1,2.467804,30.773476,15.364821,10.590196,11.042602,0.621981,5.233385,25.955017,68.393076,63.077562,15.853498,1,1,1,1,0.720311,112.797860,BOTTOM_ROTATED,,97,0,84,0,OK,6.5
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,69,1,2.536703,35.294602,16.108469,11.403695,11.943509,0.000000,5.123274,27.512164,74.750275,68.486039,14.601516,1,1,1,0,0.720311,111.964177,BOTTOM_ROTATED,,98,0,84,0,,8.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,70,1,2.602757,34.354306,14.700804,9.435807,9.862733,0.463222,6.046699,24.136611,68.816872,65.541671,15.257469,1,1,1,1,0.720311,113.149180,BOTTOM_ROTATED,,99,0,86,0,OK,3.9
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,71,1,2.667607,32.354400,15.374155,10.796973,11.264547,0.000000,5.504514,26.171128,69.790075,64.513857,15.500546,1,1,1,0,0.689239,110.961243,BOTTOM_ROTATED,,100,0,86,0,,8.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,72,1,2.736254,35.488361,15.439543,9.952177,10.421677,0.210130,6.585588,25.391720,71.511888,68.199058,14.662959,1,1,1,1,0.692064,113.240913,BOTTOM_ROTATED,,100,0,88,0,OK,6.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,73,1,2.802576,34.781510,15.966062,9.379437,9.992622,0.000000,5.165589,25.345499,70.119631,65.922245,15.169386,1,1,1,0,0.646868,113.361037,BOTTOM_ROTATED,,101,0,88,0,,6.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,74,1,2.865725,32.535345,15.066248,8.933456,9.379715,0.592870,5.143645,23.999704,66.507634,62.835414,15.914592,1,1,1,1,0.672291,115.699018,BOTTOM_ROTATED,,101,0,90,0,OK,4.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,75,1,2.938351,37.396174,20.298522,8.979104,9.415067,0.000000,5.211792,29.277626,76.088867,72.338091,13.823976,1,1,1,0,0.706188,116.025737,BOTTOM_ROTATED,,101,0,90,0,,8.3
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,76,1,3.001951,32.790974,14.936452,9.446011,9.917788,0.211833,5.323588,24.382463,67.303058,63.306469,15.796174,1,1,1,1,0.660992,121.834047,BOTTOM_ROTATED,,101,0,92,0,OK,5.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,77,1,3.068770,33.425548,15.877265,10.324400,10.799547,0.000000,6.313977,26.201665,70.426760,66.431300,15.053145,1,1,1,0,0.683590,127.924796,BOTTOM_ROTATED,,101,0,92,0,,8.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,78,1,3.136156,34.467862,15.011970,9.546419,10.020159,0.883425,6.493866,24.558389,69.929835,66.917633,14.943744,1,1,1,1,0.720311,134.839442,BOTTOM_ROTATED,,101,0,94,0,OK,4.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,79,1,3.205516,35.035935,18.014746,10.023048,10.571880,0.000000,5.320995,28.037794,73.645609,68.958650,14.501444,1,1,1,0,0.624270,147.737458,BOTTOM_ROTATED,,100,0,94,0,,8.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,80,1,3.268499,29.728366,15.008395,9.814881,10.264344,0.679111,6.816050,24.823276,65.495097,62.536766,15.990593,1,1,1,1,0.655342,163.321221,BOTTOM_ROTATED,,98,0,96,0,OK,4.0
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,81,1,3.334695,34.657418,14.836489,10.602751,11.079991,0.000000,5.207829,25.439240,71.176649,65.796523,15.198372,1,1,1,0,0.720311,180.291316,BOTTOM_ROTATED,,96,0,96,0,,6.7
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,82,1,3.402765,36.504286,15.384414,9.363085,9.837696,0.763796,5.134144,24.747499,71.853277,67.675318,14.776436,1,1,1,1,0.664130,193.634901,BOTTOM_ROTATED,,94,0,94,0,OK,3.9
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,83,1,3.471647,32.912326,15.566377,14.049989,14.572878,0.000000,5.397107,29.616366,77.101570,68.471372,14.604644,1,1,1,0,0.615796,203.282403,BOTTOM_ROTATED,,92,0,94,0,,8.3
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,84,1,3.534974,31.510124,15.301210,10.105566,10.593343,0.271982,5.188904,25.406776,67.782225,62.919451,15.893336,1,1,1,1,0.655342,211.788224,BOTTOM_ROTATED,,90,0,92,0,OK,6.2
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,85,1,3.603388,36.333231,15.227562,9.705604,10.780566,0.000000,5.720070,24.933166,72.046963,68.075854,14.689496,1,1,1,0,0.651944,218.002357,BOTTOM_ROTATED,,88,0,92,0,,8.3
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,86,1,3.667099,31.825160,14.932007,9.651511,10.126381,0.947592,5.350329,24.583518,67.482651,63.222525,15.817147,1,1,1,1,0.633665,226.596492,BOTTOM_ROTATED,,86,0,90,0,OK,4.8
dg_wrist_rotate_hailo_20260603_222940,dg_wrist_rotate_hailo,87,1,3.736227,36.109879,15.695728,11.031287,11.588843,0.000000,5.417514,26.727015,74.425737,68.826131,14.529365,1,1,1,0,0.607321,235.843778,BOTTOM_ROTATED,,83,0,90,0,,7.7
